year,make,fuel,type,number
2023,FTBCI,Electric,Heavy Goods Vehicles,
2023,FURD,Diesel,Heavy Goods Vehicles,
2023,GOLDEN DRAGON,Diesel,Heavy Goods Vehicles,
2023,GOLDEN DRAGON,Electric,Heavy Goods Vehicles,
2023,GOLDHOFER,Diesel,Heavy Goods Vehicles,
2023,GROVE,Diesel,Heavy Goods Vehicles,
2023,GUANGTAI,Diesel,Heavy Goods Vehicles,
2023,HAMM,Diesel,Heavy Goods Vehicles,1
2023,HC,Diesel,Heavy Goods Vehicles,5
2023,HELI,Diesel,Heavy Goods Vehicles,5
2023,HELI,Electric,Heavy Goods Vehicles,5
2023,HIGER,Electric,Heavy Goods Vehicles,
2023,HINO,Diesel,Heavy Goods Vehicles,565
2023,HONDA,Petrol,Heavy Goods Vehicles,
2023,HYSTER,Diesel,Heavy Goods Vehicles,5
2023,HYSTER,Electric,Heavy Goods Vehicles,2
2023,HYUNDAI,Diesel,Heavy Goods Vehicles,2
2023,ISUZU,Diesel,Heavy Goods Vehicles,311
2023,IVECO,Diesel,Heavy Goods Vehicles,25
2023,JAC,Electric,Heavy Goods Vehicles,2
2023,JEEP,Petrol,Heavy Goods Vehicles,
2023,KALMAR,Diesel,Heavy Goods Vehicles,
2023,KARCHER,Diesel,Heavy Goods Vehicles,1
2023,KIA,Diesel,Heavy Goods Vehicles,
2023,KING LONG,Diesel,Heavy Goods Vehicles,
2023,KING LONG,Electric,Heavy Goods Vehicles,
2023,KOMATSU,Diesel,Heavy Goods Vehicles,
2023,LAND ROVER,Diesel-Electric,Heavy Goods Vehicles,
2023,LEKTRO,Electric,Heavy Goods Vehicles,
2023,LIEBHERR,Diesel,Heavy Goods Vehicles,
2023,LINDE,Electric,Heavy Goods Vehicles,1
2023,MADVAC,Diesel,Heavy Goods Vehicles,
2023,MAN,Diesel,Heavy Goods Vehicles,
2023,MANITOU,Diesel,Heavy Goods Vehicles,
2023,MAXUS,Electric,Heavy Goods Vehicles,
2023,MECLIFT,Diesel,Heavy Goods Vehicles,
2023,MERCEDES BENZ,Diesel,Heavy Goods Vehicles,18
2023,MERCEDES BENZ,Petrol-Electric,Heavy Goods Vehicles,
2023,MERCEDES BENZ,Electric,Heavy Goods Vehicles,
2023,MITSUBISHI,Diesel,Heavy Goods Vehicles,761
2023,MITSUOKA,Petrol,Heavy Goods Vehicles,
2023,MULAG,Diesel,Heavy Goods Vehicles,2
2023,NICHIYU,Electric,Heavy Goods Vehicles,6
2023,NISSAN,Petrol,Heavy Goods Vehicles,
2023,NISSAN,Diesel,Heavy Goods Vehicles,
2023,NISSAN,Electric,Heavy Goods Vehicles,
2023,OHM,Electric,Heavy Goods Vehicles,
2023,OPEL,Diesel,Heavy Goods Vehicles,
2023,OPEL,Electric,Heavy Goods Vehicles,
2023,PEUGEOT,Diesel,Heavy Goods Vehicles,
2023,POWERPLUS,Electric,Heavy Goods Vehicles,1
2023,QINGCHA,Diesel,Heavy Goods Vehicles,
2023,RENAULT,Electric,Heavy Goods Vehicles,
2023,SAKAI,Diesel,Heavy Goods Vehicles,20
2023,SANY,Diesel,Heavy Goods Vehicles,
2023,SC NEUSTAR,Diesel,Heavy Goods Vehicles,
2023,SCANIA,Diesel,Heavy Goods Vehicles,
2023,SCANIA,Electric,Heavy Goods Vehicles,
2023,SHINERAY,Electric,Heavy Goods Vehicles,
2023,SINOTRUK,Diesel,Heavy Goods Vehicles,
2023,SOCMA,Diesel,Heavy Goods Vehicles,2
2023,SOKON,Electric,Heavy Goods Vehicles,
2023,SSANGYONG,Diesel,Heavy Goods Vehicles,
2023,STILL,Electric,Heavy Goods Vehicles,1
2023,SUZUKI,Petrol,Heavy Goods Vehicles,
2023,T.C.M.,Diesel,Heavy Goods Vehicles,10
2023,T.C.M.,Electric,Heavy Goods Vehicles,
2023,TERBERG,Diesel,Heavy Goods Vehicles,
2023,TLD,Diesel,Heavy Goods Vehicles,1
2023,TLD,Electric,Heavy Goods Vehicles,1
2023,TOYOTA,Petrol,Heavy Goods Vehicles,
2023,TOYOTA,Diesel,Heavy Goods Vehicles,850
2023,TOYOTA,Electric,Heavy Goods Vehicles,173
2023,UD TRUCKS,Diesel,Heavy Goods Vehicles,
2023,UNICARRIERS,Diesel,Heavy Goods Vehicles,
2023,UTILEV,Diesel,Heavy Goods Vehicles,
2023,VOGELE,Diesel,Heavy Goods Vehicles,1
2023,VOLKSWAGEN,Diesel,Heavy Goods Vehicles,
2023,VOLKSWAGEN,Electric,Heavy Goods Vehicles,
2023,VOLVO,Diesel,Heavy Goods Vehicles,20
2023,VOLVO,Electric,Heavy Goods Vehicles,
2023,WIRTGEN,Diesel,Heavy Goods Vehicles,10
2023,XCMG,Diesel,Heavy Goods Vehicles,
2023,YALE,Diesel,Heavy Goods Vehicles,
2023,YANMAR,Diesel,Heavy Goods Vehicles,
2023,YUTONG,Diesel,Heavy Goods Vehicles,
2023,YUTONG,Electric,Heavy Goods Vehicles,
2023,ZHONG TONG,Diesel,Heavy Goods Vehicles,
2023,ZHONG TONG,Electric,Heavy Goods Vehicles,
2023,ZOOMLION,Diesel,Heavy Goods Vehicles,
2023,ACHLEITNER,Diesel,Very Heavy Goods Vehicles,10
2023,ALEXANDER DENNIS,Diesel,Very Heavy Goods Vehicles,
2023,ANKAI,Electric,Very Heavy Goods Vehicles,
2023,BEIBEN,Diesel,Very Heavy Goods Vehicles,8
2023,BOBCAT,Diesel,Very Heavy Goods Vehicles,
2023,BOMAG,Diesel,Very Heavy Goods Vehicles,2
2023,BYD,Electric,Very Heavy Goods Vehicles,1
2023,CAMC,Diesel,Very Heavy Goods Vehicles,99
2023,CASE IH,Diesel,Very Heavy Goods Vehicles,
2023,CATERPILLAR,Diesel,Very Heavy Goods Vehicles,4
2023,CIMC AIR MARREL SAS,Diesel,Very Heavy Goods Vehicles,
2023,CITROEN,Diesel,Very Heavy Goods Vehicles,
2023,CITROEN,Electric,Very Heavy Goods Vehicles,
2023,CLARK,Diesel,Very Heavy Goods Vehicles,
2023,D.A.F.,Diesel,Very Heavy Goods Vehicles,19
2023,DEMAG,Diesel,Very Heavy Goods Vehicles,
2023,DFSK,Electric,Very Heavy Goods Vehicles,
2023,DOOSAN,Diesel,Very Heavy Goods Vehicles,3
2023,DULEVO,Diesel,Very Heavy Goods Vehicles,
2023,E-P,Electric,Very Heavy Goods Vehicles,
2023,FORD,Petrol,Very Heavy Goods Vehicles,
2023,FORD,Diesel,Very Heavy Goods Vehicles,
2023,FOTON,Diesel,Very Heavy Goods Vehicles,
2023,FOTON,Electric,Very Heavy Goods Vehicles,
2023,FTBCI,Diesel,Very Heavy Goods Vehicles,
2023,FTBCI,Electric,Very Heavy Goods Vehicles,
2023,FURD,Diesel,Very Heavy Goods Vehicles,
2023,GOLDEN DRAGON,Diesel,Very Heavy Goods Vehicles,
2023,GOLDEN DRAGON,Electric,Very Heavy Goods Vehicles,
2023,GOLDHOFER,Diesel,Very Heavy Goods Vehicles,
2023,GROVE,Diesel,Very Heavy Goods Vehicles,1
2023,GUANGTAI,Diesel,Very Heavy Goods Vehicles,2
2023,HAMM,Diesel,Very Heavy Goods Vehicles,
2023,HC,Diesel,Very Heavy Goods Vehicles,5
2023,HELI,Diesel,Very Heavy Goods Vehicles,3
2023,HELI,Electric,Very Heavy Goods Vehicles,
2023,HIGER,Electric,Very Heavy Goods Vehicles,
2023,HINO,Diesel,Very Heavy Goods Vehicles,174
2023,HONDA,Petrol,Very Heavy Goods Vehicles,
2023,HYSTER,Diesel,Very Heavy Goods Vehicles,
2023,HYSTER,Electric,Very Heavy Goods Vehicles,
2023,HYUNDAI,Diesel,Very Heavy Goods Vehicles,
2023,ISUZU,Diesel,Very Heavy Goods Vehicles,139
2023,IVECO,Diesel,Very Heavy Goods Vehicles,
2023,JAC,Electric,Very Heavy Goods Vehicles,
2023,JEEP,Petrol,Very Heavy Goods Vehicles,
2023,KALMAR,Diesel,Very Heavy Goods Vehicles,1
2023,KARCHER,Diesel,Very Heavy Goods Vehicles,
2023,KIA,Diesel,Very Heavy Goods Vehicles,
2023,KING LONG,Diesel,Very Heavy Goods Vehicles,
2023,KING LONG,Electric,Very Heavy Goods Vehicles,
2023,KOMATSU,Diesel,Very Heavy Goods Vehicles,
2023,LAND ROVER,Diesel-Electric,Very Heavy Goods Vehicles,
2023,LEKTRO,Electric,Very Heavy Goods Vehicles,1
2023,LIEBHERR,Diesel,Very Heavy Goods Vehicles,4
2023,LINDE,Electric,Very Heavy Goods Vehicles,
2023,MADVAC,Diesel,Very Heavy Goods Vehicles,
2023,MAN,Diesel,Very Heavy Goods Vehicles,6
2023,MANITOU,Diesel,Very Heavy Goods Vehicles,
2023,MAXUS,Electric,Very Heavy Goods Vehicles,
2023,MECLIFT,Diesel,Very Heavy Goods Vehicles,1
2023,MERCEDES BENZ,Diesel,Very Heavy Goods Vehicles,35
2023,MERCEDES BENZ,Petrol-Electric,Very Heavy Goods Vehicles,
2023,MERCEDES BENZ,Electric,Very Heavy Goods Vehicles,1
2023,MITSUBISHI,Diesel,Very Heavy Goods Vehicles,155
2023,MITSUOKA,Petrol,Very Heavy Goods Vehicles,
2023,MULAG,Diesel,Very Heavy Goods Vehicles,
2023,NICHIYU,Electric,Very Heavy Goods Vehicles,
2023,NISSAN,Petrol,Very Heavy Goods Vehicles,
2023,NISSAN,Diesel,Very Heavy Goods Vehicles,
2023,NISSAN,Electric,Very Heavy Goods Vehicles,
2023,OHM,Electric,Very Heavy Goods Vehicles,
2023,OPEL,Diesel,Very Heavy Goods Vehicles,
2023,OPEL,Electric,Very Heavy Goods Vehicles,
2023,PEUGEOT,Diesel,Very Heavy Goods Vehicles,
2023,POWERPLUS,Electric,Very Heavy Goods Vehicles,
2023,QINGCHA,Diesel,Very Heavy Goods Vehicles,
2023,RENAULT,Electric,Very Heavy Goods Vehicles,
2023,SAKAI,Diesel,Very Heavy Goods Vehicles,
2023,SANY,Diesel,Very Heavy Goods Vehicles,12
2023,SC NEUSTAR,Diesel,Very Heavy Goods Vehicles,
2023,SCANIA,Diesel,Very Heavy Goods Vehicles,125
2023,SCANIA,Electric,Very Heavy Goods Vehicles,12
2023,SHINERAY,Electric,Very Heavy Goods Vehicles,
2023,SINOTRUK,Diesel,Very Heavy Goods Vehicles,14
2023,SOCMA,Diesel,Very Heavy Goods Vehicles,10
2023,SOKON,Electric,Very Heavy Goods Vehicles,
2023,SSANGYONG,Diesel,Very Heavy Goods Vehicles,
2023,STILL,Electric,Very Heavy Goods Vehicles,
2023,SUZUKI,Petrol,Very Heavy Goods Vehicles,
2023,T.C.M.,Diesel,Very Heavy Goods Vehicles,4
2023,T.C.M.,Electric,Very Heavy Goods Vehicles,
2023,TERBERG,Diesel,Very Heavy Goods Vehicles,
2023,TLD,Diesel,Very Heavy Goods Vehicles,2
2023,TLD,Electric,Very Heavy Goods Vehicles,
2023,TOYOTA,Petrol,Very Heavy Goods Vehicles,
2023,TOYOTA,Diesel,Very Heavy Goods Vehicles,7
2023,TOYOTA,Electric,Very Heavy Goods Vehicles,
2023,UD TRUCKS,Diesel,Very Heavy Goods Vehicles,46
2023,UNICARRIERS,Diesel,Very Heavy Goods Vehicles,
2023,UTILEV,Diesel,Very Heavy Goods Vehicles,1
2023,VOGELE,Diesel,Very Heavy Goods Vehicles,4
2023,VOLKSWAGEN,Diesel,Very Heavy Goods Vehicles,
2023,VOLKSWAGEN,Electric,Very Heavy Goods Vehicles,
2023,VOLVO,Diesel,Very Heavy Goods Vehicles,63
2023,VOLVO,Electric,Very Heavy Goods Vehicles,
2023,WIRTGEN,Diesel,Very Heavy Goods Vehicles,10
2023,XCMG,Diesel,Very Heavy Goods Vehicles,4
2023,YALE,Diesel,Very Heavy Goods Vehicles,
2023,YANMAR,Diesel,Very Heavy Goods Vehicles,
2023,YUTONG,Diesel,Very Heavy Goods Vehicles,
2023,YUTONG,Electric,Very Heavy Goods Vehicles,
2023,ZHONG TONG,Diesel,Very Heavy Goods Vehicles,
2023,ZHONG TONG,Electric,Very Heavy Goods Vehicles,
2023,ZOOMLION,Diesel,Very Heavy Goods Vehicles,
2023,ACHLEITNER,Diesel,Buses,
2023,ALEXANDER DENNIS,Diesel,Buses,
2023,ANKAI,Electric,Buses,1
2023,BEIBEN,Diesel,Buses,
2023,BOBCAT,Diesel,Buses,
2023,BOMAG,Diesel,Buses,
2023,BYD,Electric,Buses,2
2023,CAMC,Diesel,Buses,
2023,CASE IH,Diesel,Buses,
2023,CATERPILLAR,Diesel,Buses,
2023,CIMC AIR MARREL SAS,Diesel,Buses,
2023,CITROEN,Diesel,Buses,
2023,CITROEN,Electric,Buses,1
2023,CLARK,Diesel,Buses,
2023,D.A.F.,Diesel,Buses,
2023,DEMAG,Diesel,Buses,
2023,DFSK,Electric,Buses,
2023,DOOSAN,Diesel,Buses,
2023,DULEVO,Diesel,Buses,
2023,E-P,Electric,Buses,
2023,FORD,Petrol,Buses,
2023,FORD,Diesel,Buses,
2023,FOTON,Diesel,Buses,
2023,FOTON,Electric,Buses,18
2023,FTBCI,Diesel,Buses,
2023,FTBCI,Electric,Buses,1
2023,FURD,Diesel,Buses,
2023,GOLDEN DRAGON,Diesel,Buses,25
2023,GOLDEN DRAGON,Electric,Buses,12
2023,GOLDHOFER,Diesel,Buses,
2023,GROVE,Diesel,Buses,
2023,GUANGTAI,Diesel,Buses,
2023,HAMM,Diesel,Buses,
2023,HC,Diesel,Buses,
2023,HELI,Diesel,Buses,
2023,HELI,Electric,Buses,
2023,HIGER,Electric,Buses,36
2023,HINO,Diesel,Buses,
2023,HONDA,Petrol,Buses,
2023,HYSTER,Diesel,Buses,
2023,HYSTER,Electric,Buses,
2023,HYUNDAI,Diesel,Buses,
2023,ISUZU,Diesel,Buses,1
2023,IVECO,Diesel,Buses,
2023,JAC,Electric,Buses,
2023,JEEP,Petrol,Buses,
2023,KALMAR,Diesel,Buses,
2023,KARCHER,Diesel,Buses,
2023,KIA,Diesel,Buses,
2023,KING LONG,Diesel,Buses,2
2023,KING LONG,Electric,Buses,
2023,KOMATSU,Diesel,Buses,
2023,LAND ROVER,Diesel-Electric,Buses,
2023,LEKTRO,Electric,Buses,
2023,LIEBHERR,Diesel,Buses,
2023,LINDE,Electric,Buses,
2023,MADVAC,Diesel,Buses,
2023,MAN,Diesel,Buses,
2023,MANITOU,Diesel,Buses,
2023,MAXUS,Electric,Buses,
2023,MECLIFT,Diesel,Buses,
2023,MERCEDES BENZ,Diesel,Buses,22
2023,MERCEDES BENZ,Petrol-Electric,Buses,
2023,MERCEDES BENZ,Electric,Buses,4
2023,MITSUBISHI,Diesel,Buses,16
2023,MITSUOKA,Petrol,Buses,
2023,MULAG,Diesel,Buses,
2023,NICHIYU,Electric,Buses,
2023,NISSAN,Petrol,Buses,10
2023,NISSAN,Diesel,Buses,4
2023,NISSAN,Electric,Buses,
2023,OHM,Electric,Buses,
2023,OPEL,Diesel,Buses,
2023,OPEL,Electric,Buses,2
2023,PEUGEOT,Diesel,Buses,
2023,POWERPLUS,Electric,Buses,
2023,QINGCHA,Diesel,Buses,
2023,RENAULT,Electric,Buses,
2023,SAKAI,Diesel,Buses,
2023,SANY,Diesel,Buses,
2023,SC NEUSTAR,Diesel,Buses,30
2023,SCANIA,Diesel,Buses,13
2023,SCANIA,Electric,Buses,
2023,SHINERAY,Electric,Buses,
2023,SINOTRUK,Diesel,Buses,
2023,SOCMA,Diesel,Buses,
2023,SOKON,Electric,Buses,
2023,SSANGYONG,Diesel,Buses,
2023,STILL,Electric,Buses,
2023,SUZUKI,Petrol,Buses,
2023,T.C.M.,Diesel,Buses,
2023,T.C.M.,Electric,Buses,
2023,TERBERG,Diesel,Buses,
2023,TLD,Diesel,Buses,
2023,TLD,Electric,Buses,
2023,TOYOTA,Petrol,Buses,14
2023,TOYOTA,Diesel,Buses,512
2023,TOYOTA,Electric,Buses,
2023,UD TRUCKS,Diesel,Buses,
2023,UNICARRIERS,Diesel,Buses,
2023,UTILEV,Diesel,Buses,
2023,VOGELE,Diesel,Buses,
2023,VOLKSWAGEN,Diesel,Buses,
2023,VOLKSWAGEN,Electric,Buses,
2023,VOLVO,Diesel,Buses,32
2023,VOLVO,Electric,Buses,1
2023,WIRTGEN,Diesel,Buses,
2023,XCMG,Diesel,Buses,
2023,YALE,Diesel,Buses,
2023,YANMAR,Diesel,Buses,
2023,YUTONG,Diesel,Buses,22
2023,YUTONG,Electric,Buses,1
2023,ZHONG TONG,Diesel,Buses,
2023,ZHONG TONG,Electric,Buses,4
2023,ZOOMLION,Diesel,Buses,
